"ENSEMBL","fc","adj.P.Val"
"ENSG00000196391",-1.33547771176351,0.305304036368725
"ENSG00000196862",1.24510625340339,0.230935299464418
"ENSG00000129315",-1.22251789846504,0.153190472739537
"ENSG00000164292",1.18757971225815,0.147445056445431
"ENSG00000213526",-1.24566553866039,0.429414515620725
"ENSG00000168434",1.21155627181337,0.166731827654249
"ENSG00000275765",1.29113314937679,0.271871196099705
"ENSG00000136003",1.20491351964805,0.13101915746911
"ENSG00000241478",1.25351851427378,0.308786597138489
"ENSG00000074696",-1.28105221456605,0.132941400170244
"ENSG00000234241",-1.21731206752861,0.263454118824495
"ENSG00000236148",1.46243247079349,0.267955718704337
"ENSG00000188938",-1.2487042255432,0.141922721313953
"ENSG00000068024",-1.22747984071499,0.185731157217458
"ENSG00000142197",-1.19977079048803,0.183287566588401
"ENSG00000025293",1.20538789907392,0.140111751761342
"ENSG00000163399",-1.26483774029206,0.13520165608464
"ENSG00000105968",1.16433489650134,0.122392720537165
"ENSG00000122557",-1.18751396036718,0.168038837693285
"ENSG00000141385",1.16004724450619,0.132577152528303
"ENSG00000119965",-1.1761613827095,0.185206548695366
"ENSG00000123064",1.14508505202904,0.123052239849289
"ENSG00000272145",-1.36902804138219,0.340207970016897
"ENSG00000090776",1.2097737712694,0.28253485097562
"ENSG00000131981",1.30212016214574,0.436648868008745
"ENSG00000167272",1.18165162029964,0.141050267689173
"ENSG00000107789",1.34797192713088,0.187105783953643
"ENSG00000163959",1.26446790103762,0.502634383470698
"ENSG00000227288",1.2271471318537,0.461464929367578
"ENSG00000270983",-1.29817304123746,0.565888284418473
"ENSG00000272333",1.22121067512083,0.131557970136481
"ENSG00000107281",1.23780747848924,0.329565663351317
"ENSG00000227354",-1.23441299104323,0.408437275421345
"ENSG00000126603",1.25107762626478,0.228918359985824
"ENSG00000278970",-1.31119817865315,0.224738433827738
"ENSG00000171421",1.15205774520311,0.136760461308783
"ENSG00000226970",1.32797363111547,0.28928438026386
"ENSG00000277149",1.18858373301687,0.206336344541458
"ENSG00000269386",1.22403448902135,0.221829938647569
"ENSG00000167904",-1.24072065045819,0.180392257063738
"ENSG00000253669",1.2709704321188,0.453309562950381
"ENSG00000130309",1.15185560261514,0.129351348057692
"ENSG00000065060",-1.2805964829567,0.163492332264004
"ENSG00000135506",1.15069400385269,0.133533928712514
"ENSG00000011566",-1.24857402200874,0.20236657127062
"ENSG00000184831",-1.20068630142215,0.179722687465033
"ENSG00000261879",1.38690236605259,0.448039465290752
"ENSG00000143590",1.20153245206563,0.232408893993848
"ENSG00000234129",-1.2909608720717,0.346377320257246
"ENSG00000106105",1.1437910655443,0.125438752284473
"ENSG00000205810",-1.33357836044403,0.662134733440955
"ENSG00000260528",-1.21424019702041,0.183344046011903
"ENSG00000023191",1.14983512792865,0.128662140680321
"ENSG00000251161",-1.23114583024103,0.449236969615235
"ENSG00000161653",-1.24394414692645,0.461717880113246
"ENSG00000023318",1.14667472507667,0.14661098547654
"ENSG00000111860",1.2396822697105,0.230242272341858
"ENSG00000119865",1.26873220106854,0.179571064707131
"ENSG00000076928",1.15836621999036,0.128400109583024
"ENSG00000229567",1.24019075684356,0.437234595928382
"ENSG00000261790",1.28190737648075,0.51464937001287
"ENSG00000234145",-1.26169340071651,0.363547399368554
"ENSG00000008516",-1.25005246886288,0.355443701617164
"ENSG00000248180",1.29619292453192,0.221066468306951
"ENSG00000132341",-1.156984094856,0.11935091773639
"ENSG00000167525",1.28699859248685,0.163705330431773
"ENSG00000135437",-1.22869568157672,0.449236969615235
"ENSG00000226332",1.23038449733408,0.456392176821371
"ENSG00000168000",-1.26382726445079,0.26048832074104
"ENSG00000280120",-1.28650847033644,0.216734756021596
"ENSG00000158773",-1.15668557774555,0.135671645106163
"ENSG00000069956",-1.37827627708268,0.153140543222067
"ENSG00000115289",1.19281700769659,0.157906487557501
"ENSG00000263843",1.2198701898213,0.295103325329328
"ENSG00000101695",1.24008282928387,0.203628502958297
"ENSG00000171824",1.14591699915334,0.134686218372695
"ENSG00000132141",1.28626963606236,0.393256793428775
"ENSG00000230568",1.28567187792872,0.541584320247318
"ENSG00000225830",1.18506709188226,0.20180514409576
"ENSG00000278784",-1.27263217161097,0.245898429432542
"ENSG00000183690",-1.25488736998389,0.499004473397949
"ENSG00000283959",-1.30288707787735,0.520979744487242
"ENSG00000197070",-1.16380024923974,0.153737510855436
"ENSG00000173409",1.25661663187056,0.173688681801109
"ENSG00000164077",-1.20232961495374,0.169022096723241
"ENSG00000171747",-1.61050457418971,0.443801818801884
"ENSG00000100889",-1.1584408528716,0.144238838963811
"ENSG00000144028",1.1945773420491,0.126404910391795
"ENSG00000117868",1.25177294909494,0.153977603040427
"ENSG00000214807",-1.28086636379015,0.49341242525763
"ENSG00000287288",1.20747944575009,0.214123937071997
"ENSG00000141568",-1.17015726104957,0.140148958581131
"ENSG00000147419",1.18961346220437,0.150477806139876
"ENSG00000124713",-1.28734215542747,0.5216895272445
"ENSG00000237289",1.24575294556642,0.41101612289156
"ENSG00000231609",-1.25936945797751,0.436508360838831
"ENSG00000175206",1.3169930621494,0.536427720157642
"ENSG00000111667",-1.15434725366709,0.13102813672293
"ENSG00000244171",-1.22739537130493,0.280845754399367
"ENSG00000206706",1.27180143758145,0.317033309908504
"ENSG00000261188",-1.25194872629061,0.230372824315433
"ENSG00000141642",1.25095056758981,0.236941622295902
"ENSG00000123983",1.16700637028264,0.153848879273391
"ENSG00000197170",1.19602697060334,0.137784430247001
"ENSG00000138758",1.25275760224878,0.146112089013626
"ENSG00000061794",-1.17471454924223,0.144583274128151
"ENSG00000237015",1.28718633030919,0.364728633034148
"ENSG00000155506",-1.19487615169504,0.132633715813689
"ENSG00000170545",1.19805546440147,0.238229337548601
"ENSG00000120051",1.34430144655339,0.357437068869264
"ENSG00000232702",-1.21570704793381,0.256466414229907
"ENSG00000271614",1.31288147253361,0.486479846652735
"ENSG00000146067",-1.15122590182575,0.140877580365628
"ENSG00000080608",-1.1509810499667,0.145102311947487
"ENSG00000287151",1.2633956044149,0.245743783798823
"ENSG00000224834",1.28824956204075,0.449415322433924
"ENSG00000052795",1.2100811359857,0.19769683141927
"ENSG00000267680",-1.19180769140471,0.217852358226467
"ENSG00000198218",1.35409559238969,0.253328465329259
"ENSG00000123607",-1.17258480094752,0.190449355686311
"ENSG00000140320",-1.19413837943148,0.153796447685995
"ENSG00000163507",1.20204573361986,0.160397606869683
"ENSG00000248641",-1.39850226146279,0.250383554896639
"ENSG00000006007",-1.148997051645,0.154114049917685
"ENSG00000118482",-1.17228051744988,0.150675360745323
"ENSG00000152684",-1.18727956315898,0.177217878968136
"ENSG00000160712",1.2960940985477,0.436508360838831
"ENSG00000158987",-1.19441298012363,0.219844740785147
"ENSG00000144659",-1.14504801638371,0.151673221253179
"ENSG00000215283",-1.25309060074556,0.508957599006865
"ENSG00000174574",-1.24190140686539,0.148204268189345
"ENSG00000286532",1.23365764245199,0.247005913470614
"ENSG00000236017",1.20894522440771,0.212594012707866
"ENSG00000167363",1.21829515783706,0.181126290693789
"ENSG00000129204",-1.23187491960979,0.508530133946643
"ENSG00000260537",1.2493375951178,0.398721122846414
"ENSG00000132716",1.16067662140667,0.157533697519738
"ENSG00000170542",-1.24749648380249,0.217622597471385
"ENSG00000090020",-1.23329876402568,0.17465335755543
"ENSG00000132376",-1.16545429082994,0.170024893719943
"ENSG00000250182",1.16079274556924,0.136535905364139
"ENSG00000111726",-1.24194205301008,0.154126806115797
"ENSG00000221944",1.21491595623391,0.215559322140479
"ENSG00000172638",1.29558859394676,0.273784122081729
"ENSG00000288044",1.24399861638585,0.495606350832656
"ENSG00000270344",-1.21325484337084,0.434388365463759
"ENSG00000239335",-1.22597012120439,0.28109834814769
"ENSG00000114209",-1.21064829109417,0.152463294715427
"ENSG00000272269",1.23773910498683,0.279668839903857
"ENSG00000118412",1.20305058435801,0.162508435124424
"ENSG00000254837",-1.22300503360526,0.547514484421657
"ENSG00000110025",-1.21857854172217,0.590257656759237
"ENSG00000235316",1.28018888830527,0.394887435188827
"ENSG00000148429",-1.40945892645325,0.180678599466347
"ENSG00000198131",1.17701249456849,0.162126204272016
"ENSG00000102100",-1.17088266585582,0.183846458107283
"ENSG00000145996",1.18884023636025,0.175815121852443
"ENSG00000216937",-1.22784613689917,0.448170985088598
"ENSG00000168894",1.20010681257689,0.149520127907917
"ENSG00000105373",1.19383371954129,0.126130227427897
"ENSG00000175166",1.15275160217207,0.130836121993145
"ENSG00000164919",1.17113661652836,0.141558152326015
"ENSG00000231154",-1.26543574066842,0.589999987732071
"ENSG00000135945",-1.15670172670858,0.168801062081804
"ENSG00000142655",1.15670898261025,0.154184863916025
"ENSG00000261588",1.22409651355441,0.404091502752558
"ENSG00000273355",1.23406196887329,0.345344525783347
"ENSG00000153391",-1.14854876191517,0.167836105689939
"ENSG00000181315",-1.24756239826434,0.187332106463853
"ENSG00000116747",1.18857319121957,0.17437679247694
"ENSG00000273783",1.28644870520749,0.615412337809191
"ENSG00000185522",-1.26533966782709,0.244244503129286
"ENSG00000116030",-1.20637090365526,0.138347678070862
"ENSG00000249115",-1.14412974341788,0.144793176588661
"ENSG00000198646",-1.24979534162781,0.166198921879605
"ENSG00000166839",-1.2200849057419,0.364890473820648
"ENSG00000099849",-1.18839161956759,0.168817995250189
"ENSG00000145216",1.1459424974177,0.161148777923958
"ENSG00000104643",1.18192810106705,0.2063985960617
"ENSG00000109654",1.24801697928899,0.466852527407751
"ENSG00000088448",-1.1945687735304,0.147186731264667
"ENSG00000197343",1.20753313973858,0.161247582677302
"ENSG00000253276",1.2276626793127,0.167648727597152
"ENSG00000109670",1.21912626872735,0.173731317391114
"ENSG00000012660",-1.24807729761871,0.148846473263146
"ENSG00000116675",1.3180906155451,0.194614643611412
"ENSG00000106615",-1.39104012649078,0.148871454562335
"ENSG00000156171",1.2026272940355,0.176162693321626
"ENSG00000235652",-1.25976644448571,0.47900361996632
"ENSG00000257179",-1.25670697451674,0.295342885327341
"ENSG00000254815",-1.19615012440769,0.464420259037916
"ENSG00000276248",1.25764207878519,0.502591476717823
"ENSG00000167595",1.25712039875986,0.185031715869548
"ENSG00000116221",1.13745315169374,0.136026416482765
"ENSG00000198604",1.29886898438219,0.143960185334648
"ENSG00000258655",1.22600698868563,0.458383837199085
"ENSG00000243431",1.24752515189356,0.328901157815518
"ENSG00000179218",1.1573949755644,0.129478545111904
"ENSG00000118197",-1.30202208975762,0.217092608073095
"ENSG00000272654",1.2211520107864,0.465789281895577
"ENSG00000181991",1.19135582590543,0.153430242411487
"ENSG00000110871",-1.14884074225993,0.160274865430136
"ENSG00000283078",1.18423850408454,0.521206446333028
"ENSG00000185127",1.30103567479495,0.180124121080342
"ENSG00000231831",-1.23618844650787,0.479655924312679
"ENSG00000265185",1.498113829635,0.462416865960287
"ENSG00000163479",1.1652941639252,0.146914840312676
"ENSG00000236814",-1.22966857496617,0.286774169488169
"ENSG00000181929",1.29287246692783,0.394444115633417
"ENSG00000085514",1.25631935402432,0.691311221958632
"ENSG00000164164",-1.23389611567078,0.168442001484617
"ENSG00000273306",-1.2342074333423,0.634850569299865
"ENSG00000121931",1.1567712352886,0.179115246003696
"ENSG00000250938",1.20999735174038,0.5494920097109
"ENSG00000125551",-1.20021664497229,0.442737402026557
"ENSG00000226086",-1.25594003608859,0.615631017109435
"ENSG00000255040",1.20106517943107,0.550786244150024
"ENSG00000050393",-1.17175018598315,0.161230506318371
"ENSG00000198925",-1.28420323852845,0.190155135347512
"ENSG00000175564",1.28176814686279,0.448666814782266
"ENSG00000126005",-1.16552812506021,0.175701797811861
"ENSG00000232611",1.24048842469317,0.49439039719661
"ENSG00000164096",-1.16758580722991,0.175268690510778
"ENSG00000143514",-1.3197144416054,0.162387721374688
"ENSG00000244005",-1.1985609839626,0.172022186087628
"ENSG00000255139",1.20415739841803,0.557393868763632
"ENSG00000135698",-1.17597808077417,0.161247582677302
"ENSG00000213626",-1.26476216606522,0.16648224831442
"ENSG00000234664",-1.20290581707015,0.182694463269346
"ENSG00000230916",1.42509011840068,0.38604410940279
"ENSG00000152380",-1.19413488546434,0.595995664271832
"ENSG00000034713",-1.18601312986424,0.160594999784652
"ENSG00000198589",-1.25640332764284,0.177047029562586
"ENSG00000169733",1.1605785129748,0.167955036588929
"ENSG00000029153",-1.31438744506495,0.227087445735141
"ENSG00000151532",-1.15671893202661,0.182352387055404
"ENSG00000122565",-1.13913681951703,0.137109227465454
"ENSG00000122376",-1.23554753366112,0.169678601946065
"ENSG00000248019",-1.29233703941032,0.290714723618648
"ENSG00000168763",-1.18036099301396,0.171757133054637
"ENSG00000137414",-1.29289669128134,0.212090818174595
"ENSG00000121989",-1.22447233216675,0.36260353296703
"ENSG00000257773",1.23411688271297,0.408219173495979
"ENSG00000198039",-1.20610635309079,0.217350358086305
"ENSG00000181638",-1.23626067556454,0.212688750827101
"ENSG00000287261",-1.26010815892591,0.570081976602256
"ENSG00000228794",1.15518269478947,0.180232132860817
"ENSG00000198553",1.21940823965968,0.590481564567361
"ENSG00000232807",-1.19867402735822,0.487749479291631
"ENSG00000279081",-1.24038356659605,0.352942197920201
"ENSG00000272205",1.25167077652943,0.604782511661221
"ENSG00000177738",1.17981469274958,0.187504029079983
"ENSG00000254876",-1.19620213966256,0.597765443886602
"ENSG00000186787",-1.19360891943336,0.224529033647158
"ENSG00000188266",1.22821535897362,0.431318975328313
"ENSG00000076382",-1.13844241548977,0.151342936020506
"ENSG00000215424",-1.185719683567,0.23318552405687
"ENSG00000125148",1.14964506808174,0.166584879114461
"ENSG00000243746",-1.28061779284604,0.360138929943095
"ENSG00000196628",-1.18418603145186,0.151819355513983
"ENSG00000224004",1.24200505148954,0.486058786004046
"ENSG00000152465",-1.30266973478592,0.203011053822326
"ENSG00000126070",1.16200154826366,0.185753124191396
"ENSG00000134852",1.16349990337793,0.21385659693283
"ENSG00000058799",-1.17227127559885,0.200820783582987
"ENSG00000224424",-1.23802916995909,0.500166437418329
"ENSG00000120370",-1.20021445054318,0.230935299464418
"ENSG00000246985",-1.18078097484176,0.210063457331149
"ENSG00000101608",-1.19521958470197,0.153254118304538
"ENSG00000183579",1.25980365869221,0.237068386948883
"ENSG00000073578",1.2318985900541,0.181749675872976
"ENSG00000132823",-1.16689682428228,0.180994819616327
"ENSG00000240395",1.20051415463386,0.351064178131366
"ENSG00000207547",-1.27177882866078,0.380205873180478
"ENSG00000109133",-1.23499014705479,0.17113885609783
"ENSG00000105364",1.12767627984495,0.146285422006627
"ENSG00000037637",-1.15572237188447,0.180275141354209
"ENSG00000144224",1.25497759824597,0.154450342357267
"ENSG00000174748",1.14707664749415,0.133510437258004
"ENSG00000267342",1.19449103579783,0.508628461743088
"ENSG00000188878",1.21631661138228,0.215170677887329
"ENSG00000215717",-1.21272201230346,0.192632848524753
"ENSG00000115942",-1.20515877439301,0.177197938466804
"ENSG00000100036",1.23105942538374,0.640963969608044
"ENSG00000154719",1.178941737887,0.162126204272016
"ENSG00000109103",-1.17108883387238,0.184841196995897
"ENSG00000163918",-1.14384701983067,0.155389538484889
"ENSG00000258125",1.25111605827921,0.504406121924084
"ENSG00000181798",1.22440302286188,0.389368172914968
"ENSG00000228501",1.19813316860223,0.255349018900634
"ENSG00000162482",1.19980975946097,0.466323278933951
"ENSG00000117500",-1.23645245907019,0.179961108933138
"ENSG00000118939",1.25142258694597,0.299278707825065
"ENSG00000171574",-1.15029867466755,0.195051258400448
"ENSG00000253948",-1.22042514477597,0.328583209177724
"ENSG00000204120",1.18584753885567,0.16463826968752
"ENSG00000163156",1.19531192791695,0.156189848734286
"ENSG00000259881",-1.17524592936445,0.643195342411338
"ENSG00000227946",1.20589741527786,0.261486891123702
"ENSG00000175691",-1.18935091846706,0.241526927760508
"ENSG00000169599",1.17331542514236,0.173902937800131
"ENSG00000133983",1.21465717840758,0.469424965193516
"ENSG00000175550",-1.13048912292004,0.145424671573183
"ENSG00000243716",1.23737709275628,0.140110155630808
"ENSG00000132591",1.13475213012658,0.155841988638875
"ENSG00000266850",1.23548399933428,0.610845702266153
"ENSG00000229873",-1.15043050009763,0.61434870435875
"ENSG00000181061",1.23753489941427,0.174744123825817
"ENSG00000176422",1.19629712473041,0.209228218151263
"ENSG00000227827",-1.17628032131646,0.174643010292488
"ENSG00000162664",-1.17438726423,0.175387872083664
"ENSG00000108578",-1.14239204819537,0.152791774617331
"ENSG00000144320",-1.16477106669061,0.183375711226979
"ENSG00000235381",-1.20382045195945,0.501441825390711
"ENSG00000236643",-1.20353964492696,0.568501852906229
"ENSG00000096070",-1.34606947411029,0.187221829477231
"ENSG00000233111",-1.21729504782106,0.493888693778046
"ENSG00000148339",1.22957059744576,0.194030017549522
"ENSG00000236152",-1.16015615147057,0.576218121065468
"ENSG00000117597",-1.19368491082935,0.191533099591657
"ENSG00000123066",-1.18273983135469,0.184384211321118
"ENSG00000286388",-1.22290181683184,0.283250041396578
"ENSG00000280128",1.195783753938,0.217852358226467
"ENSG00000171503",-1.14866487193001,0.195815556130751
"ENSG00000182308",-1.18691823043059,0.675828392803845
"ENSG00000099995",-1.20136366762875,0.149867500667667
"ENSG00000112110",-1.18544736346566,0.15435036300923
"ENSG00000117385",-1.15665708163358,0.16905143240323
"ENSG00000168517",-1.24027862895922,0.401940912540979
"ENSG00000244932",-1.20224264441423,0.476612478559395
"ENSG00000166226",-1.15277087787963,0.143470174498368
"ENSG00000103326",1.19750382107557,0.156181281943417
"ENSG00000226015",1.17175526483004,0.246940006368638
"ENSG00000196295",1.18545548185887,0.205291683827027
"ENSG00000166946",-1.15258118228198,0.18301726563484
"ENSG00000233232",-1.2162331532141,0.546971724716579
"ENSG00000008294",-1.17628745781678,0.182619724726291
"ENSG00000167779",-1.2857764522288,0.547465109232103
"ENSG00000116661",1.19532959690646,0.511213012707761
"ENSG00000153037",-1.15907699614819,0.209317813702758
"ENSG00000127585",-1.18875202641669,0.312398680417115
"ENSG00000245904",-1.21565299560902,0.515364354887035
"ENSG00000137161",-1.17957055035241,0.152855818714105
"ENSG00000142173",1.75574634003638,0.323751954465208
"ENSG00000125485",-1.14663654860749,0.18331866400515
"ENSG00000187736",1.247638416844,0.327852215948176
"ENSG00000204228",-1.16810160398933,0.206060658498606
"ENSG00000231908",-1.15417665388217,0.621476629490361
"ENSG00000130717",1.15149087558973,0.175815121852443
"ENSG00000117407",1.26954925495046,0.633887144501648
"ENSG00000115392",-1.15246851367644,0.187943668614116
"ENSG00000149782",-1.18414263943694,0.174444111907029
"ENSG00000185442",-1.14353834699825,0.708965092615816
"ENSG00000196421",1.23082118130414,0.291069456388892
"ENSG00000159202",-1.15123456101804,0.163488013982574
"ENSG00000248098",1.18805758698072,0.607179341495588
"ENSG00000119878",1.15975418103612,0.204705009882498
"ENSG00000108861",1.18766753387604,0.206306350284908
"ENSG00000082196",-1.23138270212087,0.443580166933941
"ENSG00000115540",-1.25944210737992,0.236088576446683
"ENSG00000159884",1.17351083839844,0.295371521464739
"ENSG00000268061",-1.17656585474029,0.589122785740294
"ENSG00000163884",1.21018104575845,0.592194757775469
"ENSG00000072506",1.19843863886327,0.152803772368589
"ENSG00000174628",-1.35636816523694,0.346377320257246
"ENSG00000197183",-1.15261100688366,0.190211782204587
"ENSG00000108423",1.15284864991097,0.205603203828357
"ENSG00000196605",-1.20051174818372,0.305685223332133
"ENSG00000251417",1.25551237117946,0.401887555411917
"ENSG00000111186",-1.25362510646606,0.392035417737867
"ENSG00000250899",-1.20424887499362,0.246496803497438
"ENSG00000262692",1.16808278001864,0.601570552112004
"ENSG00000198034",1.16303796189147,0.141674193526107
"ENSG00000102181",-1.18564490793851,0.22442851834868
"ENSG00000272153",1.28142798295313,0.548733388548047
"ENSG00000167881",-1.14247690296553,0.15691409981977
"ENSG00000142188",-1.17216150795502,0.196021055207187
"ENSG00000108021",1.15839195878253,0.187376626001815
"ENSG00000250565",1.22339459508623,0.27357377110881
"ENSG00000075336",-1.23310026254146,0.178223254054561
"ENSG00000244625",1.2323672170665,0.249987717125546
"ENSG00000130764",-1.15955515363344,0.168804199711717
"ENSG00000104714",1.16885710343562,0.176548469992668
"ENSG00000103061",-1.16172928895998,0.223567277783615
"ENSG00000163322",-1.24203651637178,0.226856916958487
"ENSG00000236285",1.12248677317033,0.746691458148387
"ENSG00000179632",1.12497751420635,0.157533697519738
"ENSG00000060656",1.18943538737513,0.598425314028682
"ENSG00000224773",-1.12308585562113,0.768125763525553
"ENSG00000128346",-1.14792689552401,0.714597392553506
"ENSG00000018869",-1.18428607203619,0.618677302350478
"ENSG00000185728",-1.31372232224836,0.20198878306713
"ENSG00000275180",1.2606035459585,0.384934503352209
"ENSG00000100890",-1.24890061226683,0.296371579226908
"ENSG00000174953",-1.1478286512816,0.177047029562586
"ENSG00000167562",1.20851405461026,0.316367944870575
"ENSG00000063322",-1.15555082841888,0.193854176727825
"ENSG00000237882",-1.11676970994422,0.78099222919666
"ENSG00000178301",-1.25568327091926,0.435659525989526
"ENSG00000104953",-1.19837233445182,0.229816328849464
"ENSG00000220875",-1.01626093031104,0.973473109629132
"ENSG00000162032",1.16119845836282,0.618677302350478
"ENSG00000141448",-1.22060654802623,0.528205181784577
"ENSG00000275395",-1.1782546185509,0.598225609546404
"ENSG00000225486",-1.15853231478402,0.648641773806752
"ENSG00000161277",-1.19373611870398,0.268884517519897
"ENSG00000233087",1.23019695674659,0.461942103019494
"ENSG00000011451",-1.23641007639905,0.173321637881134
"ENSG00000213619",1.1319420578121,0.162371963616146
"ENSG00000006451",-1.13750943614936,0.175979596494289
"ENSG00000113396",1.44470437605191,0.302907007459366
"ENSG00000138399",1.14649417894837,0.184315080513069
"ENSG00000123992",1.17342548161546,0.163544917897536
"ENSG00000100575",-1.14846272955269,0.200124808053939
"ENSG00000187796",-1.18485214402049,0.527414395893364
"ENSG00000148459",-1.24437231270401,0.200972589935254
"ENSG00000089685",1.12880705270879,0.15837229574454
"ENSG00000250251",-1.20521778683823,0.608442634074245
"ENSG00000271971",1.23294340219882,0.475666058661259
"ENSG00000274460",-1.29189057675912,0.451357092758685
"ENSG00000150403",-1.32514470608763,0.209924262772579
"ENSG00000204618",1.19274047988731,0.55469889506529
"ENSG00000237017",1.17333871110343,0.58624454269824
"ENSG00000260000",-1.2516265557666,0.553079520495235
"ENSG00000198855",1.18720991608044,0.359327378081646
"ENSG00000258357",-1.26183056439015,0.424022238732326
"ENSG00000276672",-1.22400672799999,0.336209018606197
"ENSG00000110713",-1.20174144596885,0.173586748124264
"ENSG00000144455",1.15653072801283,0.261451102941792
"ENSG00000102796",1.19624310530566,0.328899602922581
"ENSG00000240371",1.18413031233115,0.508873592484896
"ENSG00000226314",1.16961407102968,0.597765443886602
"ENSG00000100519",-1.17087147141748,0.171011155835305
"ENSG00000246366",1.14083460219713,0.790964430621408
"ENSG00000235720",-1.17452703764434,0.616660811575886
"ENSG00000108424",-1.17867566662003,0.153602772416314
"ENSG00000196544",-1.18257794845822,0.302178427072486
"ENSG00000253945",1.17771231942698,0.751207252510005
"ENSG00000150672",1.1957377644439,0.448065376941085
"ENSG00000254503",-1.04696450385189,0.926315839556162
"ENSG00000285793",1.1877588101426,0.266498168111459
"ENSG00000069943",-1.18890705541943,0.269345985320844
"ENSG00000272034",-1.22792010479223,0.556234241490415
"ENSG00000237804",-1.18330455421735,0.346416511284648
"ENSG00000236756",1.2028399173865,0.317037216836611
"ENSG00000259562",-1.04836499727534,0.919625640000968
"ENSG00000255121",-1.18709083687116,0.416174834673553
"ENSG00000253223",1.15966260629092,0.667386796429515
"ENSG00000242259",1.14652642175145,0.18220333373858
"ENSG00000251136",1.17336364529948,0.307251265654153
"ENSG00000106526",1.18002898337436,0.333203092871767
"ENSG00000163812",-1.15026644187078,0.179396256478234
"ENSG00000125656",1.13368391181411,0.162453190205079
"ENSG00000239880",-1.09456532169449,0.823159784983916
"ENSG00000124593",1.18406883407223,0.364562777929167
"ENSG00000132680",-1.15451084293865,0.177815943184614
"ENSG00000171368",1.04863527799404,0.940036878786096
"ENSG00000108055",1.16710546437607,0.164602162303711
"ENSG00000256167",1.25267571213695,0.50310143682657
"ENSG00000259349",-1.19714587653622,0.570772832165514
"ENSG00000179523",1.1614167519032,0.227365787133923
"ENSG00000100991",-1.134167901347,0.17263456449511
"ENSG00000013503",1.16004071169414,0.218430054640144
"ENSG00000130635",1.15781672725466,0.869831103350412
"ENSG00000274808",1.21386929903421,0.351661484007807
"ENSG00000011304",-1.15570581427282,0.152012868836131
"ENSG00000113456",1.13082992833,0.182654874899223
"ENSG00000155868",-1.18577229426541,0.272497442700003
"ENSG00000265511",1.16635069947131,0.473678312940801
"ENSG00000258744",1.20102739989362,0.342932651797932
"ENSG00000120533",1.17986934027893,0.165455854643799
"ENSG00000157077",-1.1884289534475,0.269345985320844
"ENSG00000224040",-1.23635658958255,0.471228271445543
"ENSG00000258674",-1.19715914402212,0.409082975558756
"ENSG00000139734",1.1796950110702,0.219525176485963
"ENSG00000160223",-1.24620921459192,0.205291683827027
"ENSG00000166923",-1.13154773153534,0.920475969814439
"ENSG00000197712",1.19041447327345,0.444547582203576
"ENSG00000090470",1.17293854264226,0.185017090259716
"ENSG00000163794",-1.3023819165082,0.356651295232571
"ENSG00000241135",1.225341485137,0.461174556076879
"ENSG00000184277",-1.21846086248015,0.211585498582373
"ENSG00000166762",1.23875132775272,0.261657741649662
"ENSG00000213370",-1.18112869644295,0.409950313299792
"ENSG00000259022",-1.16783727876848,0.633887144501648
"ENSG00000232832",1.20968192304375,0.499024256386828
"ENSG00000187860",1.19943070971416,0.345344525783347
"ENSG00000285589",1.21139160143705,0.306304842131235
"ENSG00000254995",-1.17212851931996,0.673002767377746
"ENSG00000227939",1.24155754109083,0.213866897269483
"ENSG00000141380",-1.22265220522624,0.190121787174494
"ENSG00000119314",-1.2337676745452,0.177197938466804
"ENSG00000149269",-1.16770970990819,0.19886833644719
"ENSG00000181722",1.15609679924771,0.692761498894111
"ENSG00000140993",1.17547386793275,0.492382349269818
"ENSG00000163472",-1.16967155344382,0.236329032256114
"ENSG00000108010",1.15321317134395,0.167547551884452
"ENSG00000185222",1.18491521714947,0.265248885363331
"ENSG00000232653",-1.21578020799639,0.498795555387239
"ENSG00000169682",1.25790787653695,0.441530095088964
"ENSG00000180357",-1.16355812582773,0.188951353631918
"ENSG00000272853",1.19750896913516,0.38110313767393
"ENSG00000163050",1.1542772312011,0.686996472362895
"ENSG00000156374",-1.48316066997904,0.214143816721107
"ENSG00000213281",-1.33223555673694,0.183077555026197
"ENSG00000136827",1.19031673676888,0.1892836643057
"ENSG00000112200",1.156291402191,0.197674889966161
"ENSG00000242660",1.25098145803448,0.426679839168214
"ENSG00000277297",1.14948315889201,0.669552066892499
"ENSG00000241838",-1.0735411267878,0.876699154855007
"ENSG00000134013",-1.21061233357363,0.579885637662409
"ENSG00000230508",1.19828770613248,0.6439482643938
"ENSG00000085465",-1.19628003476503,0.438349844703152
"ENSG00000129158",-1.17209580515698,0.23263869775793
"ENSG00000233654",1.17282132696122,0.433805553322329
"ENSG00000241571",1.10554946293271,0.773182331212831
"ENSG00000099994",-1.17044351086549,0.701414435451088
"ENSG00000257433",1.08958257778088,0.773393697019543
"ENSG00000233527",1.20049958194547,0.303707371726442
"ENSG00000053702",1.19757872199382,0.463625286957764
"ENSG00000156697",1.14753566514684,0.188099963768138
"ENSG00000215035",1.16480027255735,0.426228964059422
"ENSG00000226415",-1.16010595538575,0.198035881811576
"ENSG00000103534",1.0752695810597,0.842032435974958
"ENSG00000118096",-1.16524893883307,0.216281803580454
"ENSG00000280254",-1.03795457886721,0.920121586342574
"ENSG00000198003",1.08488021955986,0.794402246194009
